DateKey,Date,Day,DayName,DayOfWeekNumber,WeekOfYear,MonthNumber,MonthName,MonthShort,Quarter,Year,YearMonth,MonthYear,FinancialYear,FinancialQuarter,IsWeekend,Season,IsMonthEnd
20250125,2025-01-25,25,Saturday,6,4,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,Yes,Winter,No
20250126,2025-01-26,26,Sunday,7,4,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,Yes,Winter,No
20250127,2025-01-27,27,Monday,1,5,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,No,Winter,No
20250128,2025-01-28,28,Tuesday,2,5,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,No,Winter,No
20250129,2025-01-29,29,Wednesday,3,5,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,No,Winter,No
20250130,2025-01-30,30,Thursday,4,5,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,No,Winter,No
20250131,2025-01-31,31,Friday,5,5,1,January,Jan,Q1,2025,2025-01,Jan 2025,2024/25,FQ4,No,Winter,Yes
20250201,2025-02-01,1,Saturday,6,5,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250202,2025-02-02,2,Sunday,7,5,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250203,2025-02-03,3,Monday,1,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250204,2025-02-04,4,Tuesday,2,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250205,2025-02-05,5,Wednesday,3,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250206,2025-02-06,6,Thursday,4,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250207,2025-02-07,7,Friday,5,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250208,2025-02-08,8,Saturday,6,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250209,2025-02-09,9,Sunday,7,6,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250210,2025-02-10,10,Monday,1,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250211,2025-02-11,11,Tuesday,2,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250212,2025-02-12,12,Wednesday,3,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250213,2025-02-13,13,Thursday,4,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250214,2025-02-14,14,Friday,5,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250215,2025-02-15,15,Saturday,6,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250216,2025-02-16,16,Sunday,7,7,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250217,2025-02-17,17,Monday,1,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250218,2025-02-18,18,Tuesday,2,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250219,2025-02-19,19,Wednesday,3,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250220,2025-02-20,20,Thursday,4,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250221,2025-02-21,21,Friday,5,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250222,2025-02-22,22,Saturday,6,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250223,2025-02-23,23,Sunday,7,8,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,Yes,Winter,No
20250224,2025-02-24,24,Monday,1,9,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250225,2025-02-25,25,Tuesday,2,9,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250226,2025-02-26,26,Wednesday,3,9,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250227,2025-02-27,27,Thursday,4,9,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,No
20250228,2025-02-28,28,Friday,5,9,2,February,Feb,Q1,2025,2025-02,Feb 2025,2024/25,FQ4,No,Winter,Yes
20250301,2025-03-01,1,Saturday,6,9,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250302,2025-03-02,2,Sunday,7,9,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250303,2025-03-03,3,Monday,1,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250304,2025-03-04,4,Tuesday,2,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250305,2025-03-05,5,Wednesday,3,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250306,2025-03-06,6,Thursday,4,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250307,2025-03-07,7,Friday,5,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250308,2025-03-08,8,Saturday,6,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250309,2025-03-09,9,Sunday,7,10,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250310,2025-03-10,10,Monday,1,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250311,2025-03-11,11,Tuesday,2,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250312,2025-03-12,12,Wednesday,3,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250313,2025-03-13,13,Thursday,4,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250314,2025-03-14,14,Friday,5,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250315,2025-03-15,15,Saturday,6,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250316,2025-03-16,16,Sunday,7,11,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250317,2025-03-17,17,Monday,1,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250318,2025-03-18,18,Tuesday,2,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250319,2025-03-19,19,Wednesday,3,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250320,2025-03-20,20,Thursday,4,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250321,2025-03-21,21,Friday,5,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250322,2025-03-22,22,Saturday,6,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250323,2025-03-23,23,Sunday,7,12,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250324,2025-03-24,24,Monday,1,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250325,2025-03-25,25,Tuesday,2,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250326,2025-03-26,26,Wednesday,3,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250327,2025-03-27,27,Thursday,4,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250328,2025-03-28,28,Friday,5,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,No
20250329,2025-03-29,29,Saturday,6,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250330,2025-03-30,30,Sunday,7,13,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,Yes,Spring,No
20250331,2025-03-31,31,Monday,1,14,3,March,Mar,Q1,2025,2025-03,Mar 2025,2024/25,FQ4,No,Spring,Yes
20250401,2025-04-01,1,Tuesday,2,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250402,2025-04-02,2,Wednesday,3,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250403,2025-04-03,3,Thursday,4,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250404,2025-04-04,4,Friday,5,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250405,2025-04-05,5,Saturday,6,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250406,2025-04-06,6,Sunday,7,14,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250407,2025-04-07,7,Monday,1,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250408,2025-04-08,8,Tuesday,2,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250409,2025-04-09,9,Wednesday,3,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250410,2025-04-10,10,Thursday,4,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250411,2025-04-11,11,Friday,5,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250412,2025-04-12,12,Saturday,6,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250413,2025-04-13,13,Sunday,7,15,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250414,2025-04-14,14,Monday,1,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250415,2025-04-15,15,Tuesday,2,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250416,2025-04-16,16,Wednesday,3,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250417,2025-04-17,17,Thursday,4,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250418,2025-04-18,18,Friday,5,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250419,2025-04-19,19,Saturday,6,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250420,2025-04-20,20,Sunday,7,16,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250421,2025-04-21,21,Monday,1,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250422,2025-04-22,22,Tuesday,2,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250423,2025-04-23,23,Wednesday,3,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250424,2025-04-24,24,Thursday,4,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250425,2025-04-25,25,Friday,5,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250426,2025-04-26,26,Saturday,6,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250427,2025-04-27,27,Sunday,7,17,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,Yes,Spring,No
20250428,2025-04-28,28,Monday,1,18,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250429,2025-04-29,29,Tuesday,2,18,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,No
20250430,2025-04-30,30,Wednesday,3,18,4,April,Apr,Q2,2025,2025-04,Apr 2025,2025/26,FQ1,No,Spring,Yes
20250501,2025-05-01,1,Thursday,4,18,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250502,2025-05-02,2,Friday,5,18,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250503,2025-05-03,3,Saturday,6,18,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250504,2025-05-04,4,Sunday,7,18,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250505,2025-05-05,5,Monday,1,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250506,2025-05-06,6,Tuesday,2,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250507,2025-05-07,7,Wednesday,3,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250508,2025-05-08,8,Thursday,4,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250509,2025-05-09,9,Friday,5,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250510,2025-05-10,10,Saturday,6,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250511,2025-05-11,11,Sunday,7,19,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250512,2025-05-12,12,Monday,1,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250513,2025-05-13,13,Tuesday,2,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250514,2025-05-14,14,Wednesday,3,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250515,2025-05-15,15,Thursday,4,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250516,2025-05-16,16,Friday,5,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250517,2025-05-17,17,Saturday,6,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250518,2025-05-18,18,Sunday,7,20,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250519,2025-05-19,19,Monday,1,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250520,2025-05-20,20,Tuesday,2,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250521,2025-05-21,21,Wednesday,3,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250522,2025-05-22,22,Thursday,4,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250523,2025-05-23,23,Friday,5,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250524,2025-05-24,24,Saturday,6,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250525,2025-05-25,25,Sunday,7,21,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,No
20250526,2025-05-26,26,Monday,1,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250527,2025-05-27,27,Tuesday,2,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250528,2025-05-28,28,Wednesday,3,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250529,2025-05-29,29,Thursday,4,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250530,2025-05-30,30,Friday,5,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,No,Spring,No
20250531,2025-05-31,31,Saturday,6,22,5,May,May,Q2,2025,2025-05,May 2025,2025/26,FQ1,Yes,Spring,Yes
20250601,2025-06-01,1,Sunday,7,22,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250602,2025-06-02,2,Monday,1,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250603,2025-06-03,3,Tuesday,2,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250604,2025-06-04,4,Wednesday,3,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250605,2025-06-05,5,Thursday,4,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250606,2025-06-06,6,Friday,5,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250607,2025-06-07,7,Saturday,6,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250608,2025-06-08,8,Sunday,7,23,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250609,2025-06-09,9,Monday,1,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250610,2025-06-10,10,Tuesday,2,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250611,2025-06-11,11,Wednesday,3,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250612,2025-06-12,12,Thursday,4,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250613,2025-06-13,13,Friday,5,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250614,2025-06-14,14,Saturday,6,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250615,2025-06-15,15,Sunday,7,24,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250616,2025-06-16,16,Monday,1,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250617,2025-06-17,17,Tuesday,2,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250618,2025-06-18,18,Wednesday,3,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250619,2025-06-19,19,Thursday,4,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250620,2025-06-20,20,Friday,5,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250621,2025-06-21,21,Saturday,6,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250622,2025-06-22,22,Sunday,7,25,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250623,2025-06-23,23,Monday,1,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250624,2025-06-24,24,Tuesday,2,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250625,2025-06-25,25,Wednesday,3,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250626,2025-06-26,26,Thursday,4,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250627,2025-06-27,27,Friday,5,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,No
20250628,2025-06-28,28,Saturday,6,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250629,2025-06-29,29,Sunday,7,26,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,Yes,Summer,No
20250630,2025-06-30,30,Monday,1,27,6,June,Jun,Q2,2025,2025-06,Jun 2025,2025/26,FQ1,No,Summer,Yes
20250701,2025-07-01,1,Tuesday,2,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250702,2025-07-02,2,Wednesday,3,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250703,2025-07-03,3,Thursday,4,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250704,2025-07-04,4,Friday,5,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250705,2025-07-05,5,Saturday,6,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250706,2025-07-06,6,Sunday,7,27,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250707,2025-07-07,7,Monday,1,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250708,2025-07-08,8,Tuesday,2,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250709,2025-07-09,9,Wednesday,3,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250710,2025-07-10,10,Thursday,4,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250711,2025-07-11,11,Friday,5,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250712,2025-07-12,12,Saturday,6,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250713,2025-07-13,13,Sunday,7,28,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250714,2025-07-14,14,Monday,1,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250715,2025-07-15,15,Tuesday,2,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250716,2025-07-16,16,Wednesday,3,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250717,2025-07-17,17,Thursday,4,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250718,2025-07-18,18,Friday,5,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250719,2025-07-19,19,Saturday,6,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250720,2025-07-20,20,Sunday,7,29,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250721,2025-07-21,21,Monday,1,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250722,2025-07-22,22,Tuesday,2,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250723,2025-07-23,23,Wednesday,3,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250724,2025-07-24,24,Thursday,4,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250725,2025-07-25,25,Friday,5,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250726,2025-07-26,26,Saturday,6,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250727,2025-07-27,27,Sunday,7,30,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,Yes,Summer,No
20250728,2025-07-28,28,Monday,1,31,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250729,2025-07-29,29,Tuesday,2,31,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250730,2025-07-30,30,Wednesday,3,31,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,No
20250731,2025-07-31,31,Thursday,4,31,7,July,Jul,Q3,2025,2025-07,Jul 2025,2025/26,FQ2,No,Summer,Yes
20250801,2025-08-01,1,Friday,5,31,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250802,2025-08-02,2,Saturday,6,31,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250803,2025-08-03,3,Sunday,7,31,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250804,2025-08-04,4,Monday,1,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250805,2025-08-05,5,Tuesday,2,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250806,2025-08-06,6,Wednesday,3,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250807,2025-08-07,7,Thursday,4,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250808,2025-08-08,8,Friday,5,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250809,2025-08-09,9,Saturday,6,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250810,2025-08-10,10,Sunday,7,32,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250811,2025-08-11,11,Monday,1,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250812,2025-08-12,12,Tuesday,2,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250813,2025-08-13,13,Wednesday,3,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250814,2025-08-14,14,Thursday,4,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250815,2025-08-15,15,Friday,5,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250816,2025-08-16,16,Saturday,6,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250817,2025-08-17,17,Sunday,7,33,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,Yes,Summer,No
20250818,2025-08-18,18,Monday,1,34,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
20250819,2025-08-19,19,Tuesday,2,34,8,August,Aug,Q3,2025,2025-08,Aug 2025,2025/26,FQ2,No,Summer,No
